196,182,274
107,324,79
134,196,11
16,130,28
225,213,107
256,70,7
137,85,67
320,26,206
85,313,10
11,71,243
106,141,154
143,238,197
258,295,55
88,139,170
170,138,230
240,5,209
268,34,83
149,68,182
99,128,17
111,64,74
124,258,232
312,285,122
137,211,33
296,104,47
68,268,42
52,144,147
218,294,171
200,36,236
153,133,231
95,104,30
65,289,271
64,230,169
105,191,121
149,103,27
59,105,104
37,249,100
134,253,149
310,249,226
257,280,208
270,0,137
83,314,178
177,260,52
62,320,82
26,51,160
211,188,45
7,177,248
180,263,74
308,3,218
181,104,55
240,233,33
231,244,71
86,293,58
79,117,263
306,38,270
46,292,91
251,62,220
185,287,70
212,96,256
282,91,238
78,286,4
99,303,199
6,228,3
319,54,254
297,57,75
287,34,24
72,32,250
324,168,244
234,231,166
220,47,197
196,158,155
235,272,151
134,120,191
289,216,16
0,168,243
30,128,223
138,250,224
90,199,113
293,189,79
59,256,199
171,218,231
175,120,88
195,152,178
219,69,228
318,323,254
203,53,198
225,52,142
29,68,216
84,231,130
160,183,170
188,139,222
20,167,112
128,150,32
211,120,90
96,227,86
26,159,240
144,26,275
142,203,234
259,12,179
146,33,33
303,147,108
103,159,174
73,233,69
278,85,17
28,46,119
314,118,2
179,6,141
257,68,217
63,304,23
272,40,214
238,69,154
186,249,279
181,219,67
8,65,140
122,237,246
115,190,242
313,14,265
72,272,152
217,296,178
262,16,166
99,180,175
270,34,174
296,83,191
217,232,93
268,172,4
48,179,146
244,116,199
193,36,235
101,320,95
91,284,75
71,274,59
130,227,208
137,138,215
84,292,161
9,200,47
117,269,12
282,74,181
90,260,22
263,208,261
121,290,236
131,264,278
70,31,129
124,156,92
183,51,226
27,258,93
103,111,60
157,319,111
318,170,93
19,89,271
254,263,209
300,313,6
310,119,41
250,180,52
175,100,122
35,263,140
303,45,226
313,15,282
110,239,179
62,170,234
290,82,226
17,13,154
155,222,79
297,31,83
121,289,183
246,83,169
149,118,209
303,101,97
223,13,251
130,269,200
282,247,250
85,41,252
146,129,84
260,50,140
11,277,17
33,93,134
61,148,51
19,9,240
225,96,119
111,207,213
61,313,96
84,133,148
190,8,36
61,113,268
141,254,236
232,163,27
78,150,229
203,98,197
8,34,88
42,165,249
235,194,143
138,47,188
201,322,147
161,310,90
198,44,55
194,287,171
0,172,267
308,55,158
275,225,257
230,7,271
233,129,24
231,0,108
183,73,71
200,116,46
321,166,163
233,134,249
252,172,135
2,284,32
208,4,194
215,42,76
53,278,235
80,230,59
269,89,44
295,182,256
92,178,223
239,223,118
83,202,135
140,229,182
160,130,75
239,41,22
188,314,81
265,304,36
253,24,67
59,46,269
159,21,121
26,95,108
111,290,245
131,277,37
246,8,21
299,316,74
288,291,23
195,319,93
93,277,62
109,218,263
86,223,14
158,82,75
274,173,219
112,43,273
106,180,179
250,280,23
56,81,151
115,167,92
251,305,24
176,184,172
246,227,196
314,129,238
133,319,157
152,160,275
152,166,73
227,182,275
110,60,246
81,149,92
119,218,276
101,307,77
43,191,28
162,118,229
265,158,232
292,309,278
278,130,233
220,295,51
152,143,236
103,16,165
90,68,145
95,193,201
130,259,221
40,236,211
110,81,255
269,7,178
37,214,223
61,171,194
7,34,271
183,268,90
66,94,267
157,61,153
223,262,213
193,322,82
157,269,205
90,283,201
280,138,200
272,31,20
32,270,269
37,29,169
214,13,32
81,74,249
73,41,105
281,13,148
179,297,31
279,270,108
30,232,158
255,73,270
63,324,130
64,259,107
178,141,65
52,214,37
