162,7,221
239,168,153
38,320,220
60,243,56
134,285,73
39,31,161
157,114,185
41,310,219
66,268,57
115,5,142
114,30,7
205,221,246
222,52,73
125,110,160
209,12,39
49,10,212
256,192,225
84,65,52
96,232,244
141,322,100
143,29,249
116,194,163
28,87,251
89,283,69
220,239,277
182,56,76
240,3,51
244,184,84
211,220,128
4,87,170
129,114,29
268,72,234
168,161,41
322,98,135
226,24,4
299,96,14
249,36,179
115,10,116
308,296,274
0,248,30
64,309,45
301,230,116
100,303,14
24,103,4
254,42,211
260,139,19
27,40,203
235,231,255
18,20,44
188,196,276
202,169,130
29,265,188
114,278,26
14,27,51
320,13,185
84,279,218
83,195,262
129,118,114
251,229,74
180,237,110
131,4,37
254,228,59
189,285,119
9,289,136
16,292,103
23,133,54
216,262,139
224,201,238
82,58,281
302,292,254
280,300,171
201,98,107
124,173,212
24,59,188
283,52,276
119,170,19
243,3,101
8,11,82
90,286,32
171,300,217
320,287,152
219,147,279
253,45,268
306,21,62
263,108,168
76,246,85
139,307,241
84,22,111
318,32,113
53,32,116
306,162,142
45,99,242
280,134,163
52,72,276
180,225,227
75,215,58
79,119,94
216,20,231
28,178,207
253,244,95
303,36,214
245,190,228
271,1,215
79,107,70
138,6,182
25,187,48
133,286,224
203,212,114
274,245,177
280,217,24
213,177,100
53,303,64
75,48,41
258,203,39
25,217,60
46,249,273
3,36,271
26,163,16
113,3,112
189,254,30
171,217,46
164,76,89
216,94,16
168,217,3
42,186,91
170,25,121
259,171,122
252,289,160
85,120,85
235,295,77
124,274,102
36,100,123
36,239,241
42,70,282
156,279,182
90,230,43
108,275,242
9,275,100
302,136,199
165,109,78
298,47,161
299,265,70
241,295,201
305,298,43
56,48,117
77,239,19
85,182,124
296,103,132
78,26,169
36,233,175
193,75,194
113,207,272
30,106,223
135,76,148
81,249,253
48,156,123
132,299,33
318,116,250
107,234,8
7,309,29
117,238,189
237,211,70
216,193,27
126,303,263
47,201,61
72,277,115
113,232,4
68,292,274
245,20,161
269,236,207
317,310,181
