62,180,54
292,133,125
24,83,170
40,97,7
41,183,93
280,155,233
93,186,209
216,157,47
193,23,27
117,69,114
267,269,85
99,24,170
108,4,13
90,116,30
233,252,54
82,311,63
210,277,180
144,228,125
324,197,22
117,107,32
73,175,281
80,108,97
259,276,210
217,28,139
294,119,23
154,238,113
200,61,195
171,189,42
288,10,159
271,218,157
216,209,162
212,180,123
295,116,221
83,239,157
27,257,203
275,238,253
317,189,115
214,18,25
165,11,56
158,240,108
101,114,25
171,187,280
51,18,89
261,307,97
206,194,257
11,57,174
21,303,270
30,135,226
191,129,231
180,103,272
49,128,236
311,10,43
275,294,185
174,47,281
113,72,84
180,169,208
83,59,268
165,117,188
269,314,121
114,294,281
324,180,122
237,61,139
99,131,260
156,127,276
251,320,43
210,147,241
17,45,245
296,64,249
252,229,69
127,123,69
169,71,25
59,135,133
193,318,203
115,76,31
21,232,73
293,278,38
67,6,47
11,287,217
323,128,146
51,19,262
253,172,16
148,290,137
108,21,26
128,182,176
72,105,170
20,311,209
283,43,25
45,122,202
132,240,20
196,244,224
182,194,217
261,217,212
15,246,46
127,65,118
318,166,205
88,158,125
90,320,77
114,284,36
89,310,249
306,62,100
126,313,163
315,275,152
57,308,234
209,320,5
84,14,140
51,320,273
86,66,162
76,308,271
23,45,184
243,280,212
207,186,21
216,94,227
44,71,229
140,50,246
155,47,105
177,34,31
244,267,186
149,190,194
111,256,111
39,224,279
284,197,8
227,187,111
145,168,105
238,170,63
20,258,10
92,81,65
189,125,76
267,186,54
137,8,215
38,76,96
195,202,14
186,42,41
197,234,132
264,113,210
187,283,41
152,166,157
211,152,62
96,298,120
65,266,218
208,188,278
146,63,277
135,259,78
45,38,53
201,105,145
49,98,69
69,320,88
158,299,189
144,185,239
84,253,153
252,240,24
177,69,107
122,138,171
170,111,162
261,51,191
6,10,110
255,22,56
70,169,137
238,131,59
223,66,87
49,158,45
146,85,27
233,282,32
271,237,273
76,201,238
308,100,58
251,10,143
298,66,127
66,295,56
159,39,33
248,141,16
214,269,152
57,294,243
123,94,52
206,274,39
197,172,186
36,216,78
56,164,194
169,23,69
142,127,219
129,306,276
147,154,209
186,17,248
6,64,117
6,180,172
162,314,273
240,64,244
216,276,55
194,306,143
143,300,112
194,305,70
161,309,102
108,143,250
206,163,255
4,217,2
33,68,191
322,146,199
298,253,61
81,115,165
61,44,20
164,115,268
90,295,53
232,73,78
205,269,107
40,114,53
295,160,256
191,309,11
116,103,78
100,187,196
79,27,46
227,41,10
203,115,242
319,99,115
12,283,119
59,163,175
285,67,197
244,129,179
53,292,51
