1,0,0,0.074380165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046153846,0,0,0,0.054216867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185185185,0,0,0,0,0,0,0,0,0.074380165,0,0,0,0,0,0,0.066666667,0,0,0,0,0,0,0,0.067164179,0.103448276,0,0,0,0,0,0,0,0,0,0,0,0.223880597,0,0,0,0.074380165,0.070539419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085714286,0,0,0,0,0,0,0,0,0.096774194,0.070539419,0.065789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052959502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081967213,0,0,0,0,0,0,0,0,0,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0,0.052023121,0.061818182,0,0.310344828,0,0,0.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068493151,0.065789474,0.06,0,0
0,1,0,0,0,0,0.137931034,0,0,0,0,0,0,0,0,0,0.193548387,0,0.052173913,0,0.026785714,0,0,0,0.12345679,0,0,0,0,0,0,0,0,0,0,0,0.100446429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102272727,0,0.032520325,0,0.057692308,0,0,0,0,0,0,0.06185567,0,0,0,0,0,0.033057851,0,0,0.121212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12345679,0.58974359,0.504,0,0,0,0,0,0,0.113207547,0.082568807,0.160377358,0.110091743,0.205882353,0,0,0,0.030927835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165048544,0,0,0,0,0,0,0,0,0,0,0,0.030612245,0.026737968,0.037383178,0,0,0,0,0,0,0.026737968,0,0,0,0,0,0,0,0,0,0,0,0.06185567,0.036613272,0.032432432,0.038095238,0.02688172,0.024725275,0.024725275,0.02688172,0.030927835,0.024725275,0.02688172,0,0.122137405,0.031413613,0,0,0,0,0,0.029850746,0.031914894,0,0,0,0,0,0,0.031496063,0.023611111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030612245,0.026737968,0,0.059405941,0,0,0,0,0,0,0.04743083,0,0,0,0.098591549,0,0,0,0.028301887,0.025641026,0,0,0,0,0,0.078947368,0,0,0.104166667,0,0.030534351,0,0,0,0,0,0,0,0,0,0,0.034090909,0,0,0.025352113,0.053215078,0,0,0,0.028776978,0
0,0,1,0,0,0,0,0,0,0,0,0,0.290322581,0.130434783,0.1875,0.166666667,0,0.243243243,0,0,0,0,0.138461538,0.171428571,0,0,0,0.097165992,0,0,0,0,0.169014085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236842105,0.290322581,0.153846154,0.183673469,0,0.169014085,0,0.119205298,0.092879257,0,0,0,0,0,0,0,0,0,0,0.341772152,0,0,0,0,0,0,0,0,0,0,0.144578313,0,0,0,0,0.131386861,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236842105,0.172413793,0.290322581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290322581,0,0,0,0,0,0.352941176,0,0,0,0,0,0,0.150943396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129032258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108108108,0,0,0,0,0,0,0,0,0,0,0.413793103,0.395604396,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290322581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169014085,0,0,0,0,0,0,0.110091743,0,0,0,0,0,0.103448276,0
0.074380165,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031496063,0,0,0,0,0,0.031496063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029411765,0,0,0,0.194285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01754386,0,0,0,0,0,0,0,0,0.138461538,0,0,0,0,0,0,0.320754717,0,0,0,0,0,0,0,0.041958042,0.12,0,0,0,0,0,0,0,0,0,0,0,0.020979021,0,0,0,0.261538462,0.196911197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167785235,0.048,0,0,0,0,0,0,0,0.338345865,0.382239382,0.316770186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150442478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389312977,0,0,0,0,0,0,0,0,0,0,0,0,0.045226131,0,0,0,0,0,0,0,0,0,0.186813187,0.030716724,0,0.04,0,0,0.074380165,0,0,0.038709677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031496063,0,0,0,0,0,0,0,0.031088083,0,0,0,0,0,0,0,0,0.174193548,0.167701863,0.037735849,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0.134579439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310344828,0,0,0.2,0,0,0,0,0,0,0.078947368,0,0,0,0,0,0,0,0.070588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310344828,0.246575342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.310344828,0,0,0,0.272727273,0,0,0,0,0.075949367,0.056737589,0.064516129,0,0.16,0,0,0,0,0,0,0,0,0,0.134579439,0,0,0,0,0,0,0,0,0,0,0,0,0.209912536,0,0,0,0,0
0,0,0,0,0,1,0,0.022727273,0.357512953,0,0,0,0,0,0,0,0,0,0,0,0,0.133757962,0,0,0,0,0.058823529,0,0,0.035294118,0,0,0,0.022727273,0.058823529,0,0.045918367,0.463087248,0.317073171,0.341176471,0.306666667,0.368421053,0.014084507,0.271028037,0.352040816,0.317073171,0,0,0,0,0,0,0,0,0,0.463087248,0,0.073170732,0.123287671,0.385416667,0,0,0,0.015197568,0.015384615,0,0,0,0,0,0,0,0,0,0,0,0,0.063291139,0,0,0,0,0.063291139,0.018292683,0,0,0,0.133757962,0,0,0.03030303,0,0,0,0.035294118,0.065217391,0.085365854,0,0.114006515,0.170731707,0,0,0,0,0,0,0.070422535,0,0,0,0.105882353,0.060240964,0,0,0,0,0,0,0.123287671,0,0.108433735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021978022,0.020408163,0.081081081,0.073170732,0.211267606,0.071428571,0.056603774,0.096774194,0.060402685,0.06741573,0.123287671,0.081081081,0.054878049,0.060402685,0.056603774,0,0,0,0.073170732,0,0,0,0.035294118,0,0,0.023255814,0,0,0,0.164835165,0.075949367,0.058441558,0.058441558,0.075949367,0.108433735,0.058441558,0.075949367,0,0,0.055214724,0.121387283,0.101123596,0,0.035294118,0.034090909,0.075,0,0,0,0,0,0,0,0.026548673,0.049342105,0,0,0,0,0,0.016574586,0,0.211267606,0,0,0,0.050847458,0.114006515,0.123287671,0,0,0.211267606,0,0,0,0.069767442,0.027272727,0,0.030927835,0,0,0,0,0,0.04950495,0.027777778,0,0.035820896,0.02247191,0,0.071428571,0.056603774,0,0,0.143222506,0.022727273,0,0,0,0,0,0.015197568,0,0,0,0,0.125,0.057324841,0,0,0,0.022727273,0,0.123287671,0.055900621,0.09,0.073170732,0,0,0,0,0.060240964,0.014084507,0.044444444,0,0.022727273,0,0.028037383,0.351351351,0.032258065,0.022727273,0,0.0375,0,0,0,0,0.021978022,0.016666667,0.072,0
0,0.137931034,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344262295,0,0,0,0,0,0,0,0,0,0,0.085714286,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0.091836735,0,0,0,0,0,0,0.303797468,0.231707317,0.151898734,0.109756098,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045801527,0,0,0,0,0,0,0,0,0,0.230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081081081,0,0,0,0,0,0,0,0,0,0,0.109311741,0,0,0,0,0,0,0,0,0,0,0.24137931,0,0,0.144927536,0,0,0,0,0,0,0,0,0,0,0,0,0.049180328,0,0,0.036437247,0.069970845,0,0,0,0,0
0,0,0,0,0,0.022727273,0,1,0.441624365,0,0,0,0,0,0,0,0,0,0,0,0,0.01863354,0,0,0,0,0.057471264,0,0,0.103448276,0,0,0,0.066666667,0.172413793,0,0.015,0.019607843,0.023809524,0.057471264,0.061135371,0.06185567,0.041221374,0.165137615,0.045,0.023809524,0,0,0,0,0,0,0,0,0,0.019607843,0,0.023809524,0.04,0.030612245,0,0,0,0.044510386,0.045226131,0,0,0,0,0,0,0,0.120481928,0.065217391,0.075,0.043478261,0.031914894,0.185185185,0,0,0,0,0.308641975,0.053571429,0,0,0,0.01863354,0,0,0.089108911,0,0,0,0.103448276,0.021276596,0.035714286,0,0.015873016,0.023809524,0,0,0,0,0,0,0.205479452,0,0,0,0.034482759,0.176470588,0,0,0,0,0,0,0.04,0,0.035294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064516129,0.06,0.026315789,0.023809524,0.068493151,0.023255814,0.018404908,0.031578947,0.019607843,0.021978022,0.04,0.026315789,0.017857143,0.019607843,0.018404908,0,0,0,0.023809524,0,0,0,0.103448276,0,0,0.068181818,0,0,0,0.053763441,0.024691358,0.018987342,0.018987342,0.024691358,0.035294118,0.018987342,0.024691358,0,0,0.017964072,0.016949153,0.032967033,0,0.103448276,0.211111111,0.024590164,0,0,0,0,0,0,0,0.060869565,0.016025641,0,0,0,0,0,0.048648649,0,0.068493151,0,0,0,0.016574586,0.015873016,0.04,0,0,0.068493151,0,0,0,0.022727273,0.241071429,0,0.272727273,0,0,0,0,0,0.01607717,0.245454545,0,0.069970845,0.065934066,0,0.023255814,0.018404908,0,0,0.180451128,0.066666667,0,0,0,0,0,0.044510386,0,0,0,0,0.052631579,0.01863354,0,0,0,0.066666667,0,0.04,0.018181818,0.029411765,0.023809524,0,0,0,0,0.176470588,0.041221374,0.048913043,0,0.066666667,0,0.247706422,0.026315789,0.284210526,0.066666667,0,0.109756098,0,0,0,0,0.064516129,0.048913043,0.023622047,0
0,0,0,0,0,0.357512953,0,0.441624365,1,0,0,0,0,0,0,0,0,0,0,0,0,0.078651685,0,0,0,0,0.047120419,0,0,0.078534031,0,0,0,0.045685279,0.141361257,0,0.02764977,0.364705882,0.243243243,0.267015707,0.280487805,0.327014218,0.020746888,0.319148936,0.304147465,0.243243243,0,0,0,0,0,0,0,0,0,0.364705882,0,0.048648649,0.089820359,0.314553991,0,0,0,0.02425876,0.027777778,0,0,0,0,0,0,0,0.098360656,0.049751244,0.056497175,0.029850746,0.019512195,0.150837989,0,0,0,0,0.251396648,0.032432432,0,0,0,0.078651685,0,0,0.068493151,0,0,0,0.078534031,0.043902439,0.059459459,0,0.06017192,0.113513514,0,0,0,0,0,0,0.165644172,0,0,0,0.078534031,0.144385027,0,0,0,0,0,0,0.089820359,0,0.080213904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044334975,0.041474654,0.053254438,0.048648649,0.165644172,0.047619048,0.033333333,0.072463768,0.035294118,0.045226131,0.089820359,0.053254438,0.032432432,0.035294118,0.033333333,0,0,0,0.048648649,0,0,0,0.078534031,0,0,0.046632124,0,0,0,0.133004926,0.05027933,0.034285714,0.034285714,0.05027933,0.080213904,0.034285714,0.05027933,0,0,0.032608696,0.072164948,0.075376884,0,0.078534031,0.147208122,0.057471264,0,0,0,0,0,0,0,0.044534413,0.026011561,0,0,0,0,0,0.02970297,0,0.165644172,0,0,0,0.03030303,0.06017192,0.089820359,0,0,0.165644172,0,0,0,0.046632124,0.186721992,0,0.209302326,0,0,0,0,0,0.026086957,0.189873418,0,0.047745358,0.045226131,0,0.047619048,0.033333333,0,0,0.207852194,0.045685279,0,0,0,0,0,0.02425876,0,0,0,0,0.110204082,0.033707865,0,0,0,0.045685279,0,0.089820359,0.032967033,0.067873303,0.048648649,0,0,0,0,0.144385027,0.020746888,0.044776119,0,0.045685279,0,0.191489362,0.266272189,0.217391304,0.045685279,0,0.082872928,0,0,0,0,0.044334975,0.029850746,0.055350554,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.096385542,0.02970297,0,0,0,0,0.075949367,0,0,0,0.067924528,0,0,0,0,0,0,0.105882353,0,0,0,0,0,0,0,0,0,0,0,0.211764706,0,0,0.074766355,0,0,0,0.059171598,0.050139276,0,0.123287671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082568807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054054054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338028169,0.082191781,0,0,0.052631579,0,0,0.112676056,0,0,0,0,0.112676056,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081081081,0.052023121,0,0,0.070588235,0,0,0,0.058823529,0,0,0.060240964,0.031496063,0.057324841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202247191,0,0,0,0,0,0,0,0,0.052083333,0.05,0,0,0,0,0,0,0,0.056818182,0,0,0,0,0.056818182,0,0,0.070588235,0,0,0,0.082191781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123287671,0,0,0,0.04,0,0.070588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189873418,0.06097561,0,0.017094017,0.180722892,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0
