314,39,13
79,322,122
47,162,256
212,167,191
265,203,36
127,10,149
150,159,142
79,203,231
71,19,275
155,324,174
114,67,139
218,269,74
38,169,67
77,135,74
302,181,189
41,122,126
94,307,24
314,177,16
8,123,107
193,103,14
236,70,226
286,225,18
246,99,204
121,145,109
163,71,174
318,232,102
226,229,225
56,47,24
254,162,137
225,142,71
176,95,257
88,55,75
95,212,87
73,200,124
276,100,101
287,127,57
281,227,34
36,202,3
273,138,176
222,30,270
158,298,221
129,187,37
235,90,99
117,144,8
58,149,140
5,242,140
72,29,229
135,66,272
277,240,173
250,194,265
29,244,203
52,69,26
221,247,280
322,147,275
219,167,127
112,29,43
179,94,177
8,24,271
123,191,38
290,260,177
212,148,37
134,125,1
246,212,201
189,186,205
59,88,282
63,270,88
315,303,169
63,69,159
13,14,144
96,78,211
258,112,209
205,131,175
291,2,178
291,145,126
222,264,67
299,131,164
62,75,89
303,310,267
308,176,191
242,55,60
296,189,67
264,54,116
191,112,184
32,121,233
1,81,162
5,208,221
116,63,168
127,163,242
67,267,37
66,25,184
114,236,138
125,221,108
89,211,103
204,44,97
176,85,206
191,145,88
191,297,188
238,31,108
31,113,120
192,72,222
317,265,184
197,34,182
199,131,45
83,152,213
314,48,20
32,43,28
320,279,114
54,212,241
201,230,279
304,139,54
320,206,141
114,302,204
104,184,197
131,27,115
218,10,84
39,255,280
309,69,253
243,69,8
235,249,162
321,80,211
231,299,30
79,175,116
22,134,84
201,59,159
15,225,55
220,174,115
174,313,204
116,125,48
129,45,47
75,17,109
85,30,37
271,151,46
48,121,241
242,317,84
89,263,27
221,305,184
248,194,122
276,251,156
102,125,19
224,93,162
266,277,148
99,293,18
133,175,163
36,30,89
182,14,79
3,60,275
217,116,268
167,24,138
128,157,168
83,303,173
270,179,155
232,260,153
182,217,190
221,231,26
189,273,196
251,127,169
322,43,219
219,165,278
271,69,58
4,312,14
20,230,98
87,241,22
1,283,110
85,201,82
153,250,161
110,108,221
28,309,156
61,205,46
141,38,16
39,279,81
57,68,59
109,80,114
77,113,24
73,155,58
49,298,195
312,168,236
308,192,107
3,36,11
266,182,193
236,159,65
131,205,202
70,248,88
140,261,61
320,91,238
242,257,260
208,316,109
152,293,52
266,255,102
297,248,93
123,74,89
314,179,15
255,316,127
271,66,100
212,253,155
291,37,128
189,80,195
106,312,20
1,276,147
265,110,122
107,65,254
177,171,47
68,56,31
156,196,84
322,22,204
168,48,134
75,6,243
295,265,31
149,111,143
122,191,175
296,273,68
173,223,130
275,49,242
224,269,13
324,198,232
208,148,228
119,81,218
269,324,169
302,152,137
136,95,152
252,138,179
28,288,8
217,284,86
219,121,169
104,252,17
43,263,109
2,134,3
312,319,232
63,169,64
249,183,148
2,147,18
259,55,115
278,108,213
32,315,19
45,27,245
157,293,78
56,271,196
231,324,24
301,289,223
296,287,274
187,167,229
112,173,98
290,256,217
39,283,217
250,44,244
248,191,159
191,16,131
102,64,27
19,288,135
136,317,55
0,295,1
33,262,222
227,13,254
18,226,165
176,196,138
148,15,9
95,112,121
236,87,23
119,321,146
304,194,200
127,96,198
141,155,131
212,216,152
48,80,51
297,311,212
299,209,41
267,47,244
284,175,204
194,50,53
196,150,33
24,282,101
234,200,238
290,154,219
170,45,196
54,169,254
255,275,204
23,290,233
242,115,181
53,111,159
134,161,46
110,116,250
77,32,97
196,140,113
54,315,182
280,142,265
187,153,9
204,228,220
323,253,102
275,259,232
236,301,144
210,179,261
102,64,106
247,34,81
249,117,167
320,143,75
299,300,18
60,89,11
159,62,132
208,211,199
52,78,252
153,30,272
164,295,171
25,145,18
9,290,74
276,149,11
305,131,72
231,262,205
115,168,122
298,59,263
283,227,52
72,47,57
31,26,232
194,113,207
126,104,156
280,3,238
149,120,101
155,110,208
200,7,202
215,173,109
230,93,31
151,232,39
321,212,122
103,155,126
308,201,272
163,228,245
234,215,218
263,164,115
35,312,42
211,304,174
258,58,231
240,59,15
318,169,161
324,248,187
194,230,224
181,313,147
87,40,50
36,149,22
187,240,277
136,139,44
29,271,245
227,304,203
225,44,217
323,318,176
316,227,87
153,83,245
123,11,220
23,69,1
176,34,97
242,148,35
90,33,186
20,162,145
161,106,98
79,70,104
162,49,150
147,282,3
239,268,84
190,16,112
55,58,169
53,76,45
251,128,159
215,112,234
107,41,12
308,264,238
106,81,147
194,260,191
255,109,144
251,245,100
205,303,2
160,88,62
115,127,280
80,21,85
211,258,192
303,242,204
140,13,164
88,1,71
303,273,221
302,90,146
88,182,23
215,45,250
268,111,259
39,112,83
179,216,94
278,235,20
323,302,8
83,316,273
10,181,211
186,214,146
162,278,208
57,115,229
182,145,4
200,324,92
163,153,144
172,118,92
26,49,4
5,63,266
319,40,64
7,181,165
204,233,99
30,231,211
275,157,53
94,147,31
53,159,74
312,320,150
109,144,272
258,182,74
307,59,68
281,298,60
204,21,58
298,167,64
16,176,249
224,316,229
183,315,241
227,122,26
112,67,111
148,154,270
96,43,265
96,13,18
258,37,159
278,114,214
317,48,61
182,304,152
222,246,104
219,154,248
69,207,42
5,303,169
290,24,175
248,16,111
212,260,159
87,314,255
298,18,116
137,125,215
182,19,166
161,85,228
44,254,36
255,97,147
295,180,64
318,140,178
133,282,7
101,81,49
189,226,231
285,2,148
141,62,62
91,63,84
316,14,206
185,155,159
232,212,150
103,5,251
87,52,28
62,61,234
318,153,158
177,254,207
148,214,251
169,125,122
17,253,118
270,226,89
164,244,170
110,134,15
132,284,138
42,225,9
265,60,112
174,205,270
79,218,94
226,195,12
1,33,226
134,285,180
105,166,155
37,62,145
75,131,32
124,75,20
301,60,145
287,278,110
9,307,70
215,114,14
247,283,226
138,68,171
281,229,153
275,219,197
298,27,67
114,73,68
86,107,163
86,312,5
134,142,31
65,174,81
123,265,188
109,175,69
191,0,125
163,218,22
77,237,64
200,57,72
104,245,114
22,3,27
316,23,213
62,52,36
263,232,50
202,262,115
288,66,144
295,82,118
304,152,281
311,189,55
224,39,58
204,174,143
124,4,227
83,167,247
294,10,43
142,241,217
256,319,178
45,0,56
289,115,64
127,227,261
302,40,77
10,46,214
64,197,50
59,255,71
222,247,188
63,213,219
222,229,205
