198,122,132
285,277,187
151,88,50
114,77,62
165,162,137
238,270,121
3,103,11
65,173,53
96,318,282
44,39,208
132,280,262
130,265,214
133,226,196
174,181,80
192,177,222
228,237,238
109,92,115
158,287,106
238,255,4
319,202,43
153,11,103
222,87,87
64,272,217
218,103,184
243,30,59
213,86,167
38,183,96
60,321,184
147,59,226
294,133,52
31,212,190
61,63,178
78,248,232
108,29,171
230,69,263
57,49,236
300,11,128
288,265,39
5,252,237
200,297,28
156,63,49
245,268,75
14,262,153
169,144,126
218,76,111
244,26,207
180,196,188
83,17,86
230,172,263
173,311,238
251,181,282
64,169,24
239,288,92
236,277,111
251,247,164
315,282,66
7,155,89
156,90,101
20,156,282
144,60,227
272,288,170
295,56,193
97,219,255
165,274,14
273,93,76
1,168,117
221,237,141
158,114,121
38,217,221
79,14,16
289,181,98
107,190,156
308,187,266
84,296,93
321,132,209
246,67,58
51,65,5
209,28,47
24,108,41
318,16,222
152,18,56
64,74,182
68,202,153
302,75,24
161,128,45
248,81,133
23,39,155
58,128,155
298,88,108
200,45,280
22,165,38
203,264,53
321,107,58
182,65,76
196,43,145
147,15,218
58,197,221
188,168,113
111,112,219
137,279,62
35,40,202
74,179,31
307,131,215
221,156,238
286,269,6
264,222,199
124,23,153
324,77,85
74,36,67
282,307,60
266,8,250
315,247,203
13,91,157
43,117,90
24,321,219
291,308,214
114,10,196
311,134,160
114,69,12
96,276,115
184,53,259
46,36,282
235,59,84
271,33,117
238,41,68
183,85,73
264,3,123
113,253,31
281,296,132
218,299,52
297,110,137
195,70,87
16,226,171
237,298,211
49,219,14
258,2,101
317,290,181
261,21,186
174,33,43
172,34,186
307,222,155
150,146,209
286,10,24
131,23,127
282,123,105
313,173,200
38,322,47
322,249,7
264,127,274
303,179,182
248,71,238
286,284,40
63,286,26
163,9,106
270,111,90
29,142,239
55,295,96
260,41,183
254,275,271
31,298,3
114,133,235
273,138,180
298,105,84
236,8,197
318,265,244
18,150,240
220,112,273
162,98,103
317,243,109
143,4,219
189,192,87
206,66,96
141,291,178
225,163,27
185,321,84
41,284,142
57,185,61
89,73,198
221,55,129
278,51,148
311,262,219
197,176,77
146,89,237
109,56,230
185,29,157
298,105,134
316,64,233
230,139,263
28,202,57
69,122,153
17,293,176
302,176,89
260,252,19
206,303,38
117,305,100
83,263,38
174,203,280
18,206,189
65,202,241
41,264,97
145,206,276
131,214,0
217,73,3
178,229,89
220,65,22
302,34,122
268,183,54
276,198,99
321,280,227
196,158,130
98,44,272
302,65,111
11,105,210
58,291,204
0,64,139
274,306,50
134,135,197
18,41,60
197,264,112
231,317,211
1,230,224
213,121,97
16,79,199
19,146,40
159,293,20
322,211,10
226,128,20
204,260,39
95,142,46
74,62,79
35,266,187
266,185,89
191,248,79
320,243,177
210,70,86
317,231,266
249,7,274
187,100,274
191,183,73
185,28,207
137,154,81
253,82,271
257,88,214
186,133,163
195,193,202
122,194,120
36,195,146
249,276,204
196,58,240
9,188,128
79,81,169
251,211,271
280,231,93
84,227,220
64,278,144
120,233,271
81,234,130
144,225,15
0,106,245
122,75,78
191,136,190
194,112,259
149,24,16
223,260,18
136,70,110
33,324,82
37,111,189
239,130,35
283,67,11
171,284,17
121,32,61
231,36,234
138,21,233
247,305,102
282,42,277
213,151,214
23,157,239
273,291,111
316,79,2
32,82,137
243,289,121
266,237,141
103,150,225
308,100,230
159,165,203
184,299,171
277,287,210
122,222,261
322,258,130
67,10,83
322,151,241
292,66,152
33,274,173
19,66,163
116,261,241
89,74,129
154,226,184
297,74,86
80,10,136
29,92,21
151,138,256
43,132,149
322,222,131
237,157,44
258,12,80
109,279,280
262,290,165
270,162,260
260,206,56
76,302,95
235,305,163
77,319,175
293,14,244
92,118,186
189,274,40
23,169,60
96,235,15
100,164,165
59,292,143
258,197,135
