5,266,261
246,182,113
302,220,237
71,163,178
225,177,1
265,191,165
311,201,16
29,248,269
208,165,41
216,125,152
200,28,5
223,217,274
189,224,276
42,214,276
65,184,265
184,189,132
60,290,45
49,274,275
85,176,112
212,70,49
213,137,218
138,7,238
198,182,22
53,110,270
97,148,68
139,61,31
192,318,230
78,272,41
38,138,26
45,150,160
239,200,157
42,221,271
279,209,81
114,262,248
165,259,255
108,294,54
69,196,78
222,95,231
174,287,143
190,66,17
52,273,191
279,175,68
98,149,108
110,155,281
139,237,27
143,58,130
25,255,8
258,197,6
40,8,213
285,9,121
248,188,125
200,231,238
317,33,264
162,203,115
110,201,71
195,193,133
40,308,98
105,146,196
161,253,223
52,66,151
10,26,143
192,9,12
43,171,106
42,138,91
231,68,244
29,212,260
202,68,211
29,240,217
138,234,78
281,206,147
10,48,209
212,287,29
3,151,256
258,323,214
42,298,154
72,102,259
254,216,63
144,225,180
172,107,104
26,232,180
239,201,108
30,282,224
133,255,64
88,317,132
24,310,90
27,85,220
92,52,110
283,270,205
222,193,180
34,28,25
63,23,134
71,296,148
135,23,212
229,180,240
243,15,33
20,16,33
29,146,99
192,180,253
267,130,189
64,54,2
2,118,54
33,4,227
54,58,216
173,257,167
233,34,237
320,171,164
184,283,253
184,307,91
280,198,155
66,93,204
315,171,74
182,246,106
247,56,38
18,152,205
67,138,53
148,145,268
62,128,134
210,231,267
0,86,42
113,59,168
248,10,140
174,110,97
183,322,64
240,56,17
278,48,179
315,107,262
70,14,225
203,310,254
76,59,278
290,181,61
252,66,124
238,250,185
30,313,15
223,90,49
41,313,52
227,309,184
101,212,76
57,30,182
319,166,89
211,321,217
207,267,198
123,130,109
1,139,58
297,29,238
152,174,9
45,244,108
136,223,276
188,318,249
173,47,26
124,54,80
262,306,154
124,139,158
172,254,7
193,9,170
139,95,7
118,306,118
191,275,112
75,214,77
212,208,194
281,196,281
179,95,1
183,230,59
296,302,158
256,205,191
150,3,198
70,257,125
197,1,66
96,30,220
198,235,247
160,225,257
315,137,54
90,162,18
105,323,145
238,127,83
240,24,77
195,129,116
309,83,253
240,304,223
253,66,57
180,150,172
211,153,114
72,12,83
147,254,77
229,152,274
143,95,168
26,307,49
163,303,118
313,83,50
92,275,93
318,132,276
109,249,114
71,265,4
8,90,22
208,63,142
120,11,135
114,258,216
13,322,262
295,67,98
107,83,212
84,158,180
217,185,99
194,254,130
31,86,77
111,183,118
303,269,228
168,233,187
79,85,157
286,126,276
297,52,197
222,128,148
71,175,269
115,313,149
36,226,106
247,79,78
26,214,18
34,23,70
315,244,217
93,19,164
97,163,269
308,24,186
207,172,48
193,242,38
168,3,136
66,299,171
243,75,143
208,315,214
229,80,234
211,109,68
89,44,267
11,194,37
168,133,28
92,272,64
106,307,229
117,5,281
294,53,250
277,218,187
211,233,48
18,105,266
187,283,185
47,293,243
147,51,46
116,159,1
268,77,182
303,319,250
280,27,129
258,219,225
229,165,12
305,145,237
92,56,164
198,85,162
313,163,122
32,256,20
31,243,36
320,97,71
130,286,223
18,130,238
223,131,89
297,31,22
79,224,281
19,71,138
24,101,240
296,320,67
268,252,131
68,81,219
241,259,247
198,229,251
221,173,280
3,280,113
101,223,153
110,107,124
216,26,19
73,81,134
116,11,169
186,82,114
266,24,34
194,1,141
129,177,238
70,312,266
239,38,56
12,265,64
237,3,220
160,138,236
293,90,43
319,323,117
97,161,242
147,181,141
18,198,146
248,160,108
214,305,272
280,185,265
68,290,131
104,207,60
165,228,236
231,200,43
165,209,250
54,275,133
278,166,216
125,170,242
189,289,158
108,296,21
119,308,137
97,35,256
241,143,190
250,99,105
130,160,82
215,187,46
157,309,242
12,232,25
214,221,29
46,168,13
144,297,275
215,295,271
20,237,23
213,218,131
11,74,202
146,92,163
100,131,99
125,278,54
40,312,12
74,118,57
71,284,277
308,302,225
19,304,153
313,174,274
258,261,155
226,153,230
108,127,54
92,198,213
45,313,88
136,32,98
133,272,200
13,184,80
297,231,185
183,72,190
55,66,18
273,122,196
54,203,178
172,302,211
28,308,62
214,45,262
176,56,172
91,77,114
205,157,204
323,219,119
104,207,232
236,222,120
165,31,208
109,125,56
220,113,138
105,16,127
84,102,150
240,152,125
107,246,40
238,39,253
26,116,162
144,151,60
277,293,46
176,86,259
104,10,137
14,62,50
188,243,279
70,230,231
192,63,255
314,53,203
30,185,174
313,178,255
249,157,209
247,112,189
160,300,40
10,91,156
22,323,107
47,72,204
113,299,22
170,70,39
243,291,220
74,318,249
20,42,62
223,211,147
18,289,167
200,303,106
165,216,235
173,189,253
75,317,80
189,56,212
23,115,120
132,47,212
89,19,222
219,244,149
183,279,153
141,57,278
84,323,116
268,142,219
105,24,220
287,271,22
166,300,175
317,310,41
318,197,38
279,209,266
238,215,143
61,51,254
140,6,119
169,282,96
279,181,152
84,318,253
133,43,60
316,25,44
280,316,146
66,261,51
238,316,39
240,274,175
165,275,130
245,232,17
36,92,96
314,58,235
152,124,168
247,35,56
72,310,102
219,226,188
197,110,77
156,223,212
63,90,100
98,119,161
316,69,223
33,51,255
236,246,183
102,198,206
11,285,235
117,287,35
98,67,41
247,189,121
317,200,269
55,257,178
233,193,78
169,242,158
125,88,4
312,107,241
111,252,197
280,289,50
99,234,205
244,223,279
274,258,251
106,223,156
289,296,175
77,36,68
150,310,180
240,222,223
59,201,92
38,67,40
16,83,272
178,324,59
89,115,237
123,16,98
0,74,223
324,221,165
257,270,9
265,216,17
50,123,148
26,275,18
236,224,108
151,38,239
19,207,50
168,213,51
51,298,252
139,318,37
185,263,195
277,101,50
162,122,210
112,300,49
315,313,70
245,125,199
185,101,280
80,44,127
261,56,191
168,227,169
124,177,76
54,296,120
25,247,258
243,209,145
70,237,187
47,116,280
292,216,112
300,215,83
275,259,0
210,99,218
243,169,241
19,260,155
87,164,12
272,108,126
220,99,25
127,99,199
37,71,144
158,308,54
261,213,280
70,257,86
141,279,19
53,203,278
15,292,164
192,90,27
119,137,227
92,291,69
316,153,148
80,10,4
174,203,140
96,319,3
139,171,39
43,305,272
21,234,6
260,77,216
165,286,34
300,88,238
38,181,221
198,260,166
12,97,186
123,102,189
166,107,26
144,91,147
246,302,28
1,245,203
229,46,265
173,319,197
222,237,58
46,233,163
95,177,129
202,306,161
233,23,84
246,283,107
81,228,266
157,261,16
303,87,204
222,241,165
10,30,282
248,45,163
317,208,104
0,70,29
157,93,142
120,27,52
212,141,35
294,189,76
112,81,89
108,312,160
185,223,110
246,17,133
100,93,191
12,70,183
313,273,190
209,231,48
300,276,64
25,310,106
149,222,239
188,95,8
203,312,72
142,324,14
294,143,115
1,179,64
168,48,249
190,47,183
123,82,201
1,167,262
255,236,55
18,145,265
321,84,126
277,291,118
198,268,140
91,85,216
82,54,62
213,83,98
267,312,200
98,273,128
26,272,237
300,214,149
292,168,46
137,238,11
225,308,224
183,19,84
230,172,95
61,181,259
290,305,9
261,113,193
138,204,248
98,216,223
153,93,218
20,87,23
200,159,133
276,296,131
64,235,25
222,2,220
188,17,70
9,107,88
108,195,240
77,193,203
37,190,203
195,232,59
176,142,100
76,133,103
111,224,157
59,247,5
30,27,197
7,189,128
224,65,114
259,104,98
81,219,43
275,318,197
88,239,74
49,312,37
185,71,220
258,193,94
181,28,132
27,306,277
210,136,127
68,137,59
89,58,122
129,127,13
264,158,64
118,45,194
61,5,54
313,31,166
310,11,169
277,178,30
226,143,38
83,39,135
80,230,241
19,68,152
203,69,0
22,249,252
296,165,73
149,305,155
257,97,197
135,288,31
50,270,251
96,272,181
305,182,42
168,141,195
265,274,164
253,275,5
141,288,90
226,39,97
250,312,126
167,164,168
212,90,70
232,97,102
160,232,185
204,289,236
243,128,9
119,61,232
276,4,14
61,212,114
254,265,44
172,15,146
143,240,67
85,126,185
211,266,35
288,192,206
301,10,100
201,207,221
103,153,275
201,179,96
212,22,254
111,313,269
218,202,144
57,214,241
316,308,166
317,292,202
69,226,51
145,301,110
270,86,22
25,45,61
213,76,131
148,166,257
230,203,179
304,273,278
100,265,160
269,216,247
167,218,236
281,84,273
96,238,230
55,154,46
70,276,234
60,76,39
203,242,47
73,16,11
307,323,62
51,148,151
17,287,196
197,50,239
212,185,208
214,287,218
53,25,75
120,305,194
284,144,46
61,221,258
113,311,57
256,148,156
47,217,270
18,224,157
308,196,226
121,323,118
243,187,66
116,142,83
231,299,195
197,252,247
297,281,112
223,237,15
223,108,38
0,118,253
142,6,147
298,49,281
323,12,185
87,63,2
56,143,74
304,291,259
217,235,224
228,101,204
235,203,247
104,85,77
8,105,126
22,246,24
234,206,68
56,146,203
75,174,277
16,239,217
256,221,210
265,60,148
310,151,65
239,320,82
317,49,96
230,193,201
33,203,225
161,313,120
203,151,116
133,265,270
224,80,276
285,1,185
159,172,26
183,298,230
219,73,281
89,201,104
269,41,274
252,84,130
146,73,11
154,263,233
286,228,0
277,173,198
264,323,220
173,137,243
107,166,254
313,300,159
51,78,265
80,58,238
253,130,227
294,11,256
305,93,255
